,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
58,603916,苏博特,1.8,,,29.65,1.0,10778.64,,,12-25
59,300703,创源文化,,,3.66,32.27,1.16,2336.76,,,12-25
60,603933,睿能科技,,,2.58,18.51,-0.33,3186.82,,,12-25
61,300641,正丹股份,0.07,,1.25,5.51,0.16,1448.08,,,12-25
62,603683,晶华新材,0.66,,,34.66,0.76,3689.33,,,12-25
63,603963,大理药业,1.89,,,39.36,2.01,9459.41,,,12-18
64,603226,菲林格尔,0.25,,,8.0,1.0,1600.93,,,12-18
65,300653,正海生物,,,,,,851.51,,,12-18
66,300676,华大基因,1.32,,56.62,80.31,36.24,8173.42,,,12-18
67,603110,东方材料,0.43,,,20.02,0.64,3289.12,,,12-18
68,002883,中设股份,,,3.13,30.28,0.51,1517.69,,,12-18
69,601019,山东出版,0.41,,1.07,36.75,0.22,50315.52,,,12-11
70,300643,万通智控,,,,11.37,0.23,832.32,,,12-11
71,300650,太龙照明,0.55,,1.55,55.54,0.41,2490.54,,,12-11
72,300514,友讯达,,,,47.67,,2707.82,,,12-11
73,603289,泰瑞机器,0.29,,1.73,18.2,0.13,4417.27,,,12-11
74,300801,泰和科技,,,13.82,49.93,3.59,4185.09,,,12-04
75,300652,雷迪克,,,,12.22,,1496.84,,,12-04
76,603535,嘉诚国际,0.61,,,18.98,0.7,6888.08,,,12-04
77,603055,台华新材,0.29,,2.01,15.4,0.39,13463.0,,,12-04
78,603233,大参林,,,1.99,55.26,1.75,14918.32,,,12-04
79,300648,星云股份,,,7.27,70.32,1.16,1807.51,,,12-04
80,300685,艾德生物,,,,137.42,,797.25,,,12-04
81,688138,清溢光电,0.11,,1.18,9.92,0.31,2221.98,,,11-27
82,300700,岱勒新材,,,2.16,12.13,-0.31,742.07,,,11-20
83,603042,华脉科技,,,2.48,22.33,0.22,3919.81,,,11-13
84,300627,华测导航,0.41,,0.48,15.57,0.12,620.24,,,11-13
85,300699,光威复材,0.3,,,7.24,0.25,8341.4,,,11-13
86,603978,深圳新星,1.17,,4.9,27.15,2.22,7028.23,,,11-13
87,300621,维业股份,0.66,,2.05,32.86,-0.36,3952.7,,,11-13
88,603938,三孚股份,0.2,,2.38,9.04,0.73,2305.86,,,11-13
89,300609,汇纳科技,0.27,,1.49,31.25,0.1,1865.28,,,11-13
90,300626,华瑞股份,0.24,,2.14,13.24,0.35,1802.01,,,11-13
91,300695,兆丰股份,0.7,,6.1,12.14,1.69,3490.98,,,11-13
92,603619,中曼石油,,,4.08,12.26,1.4,5351.59,,,11-13
93,300708,聚灿光电,,,1.49,0.2,-0.12,44.26,,,11-13
94,603157,拉夏贝尔,0.75,,,56.23,0.48,25990.5,,,11-13
95,300603,立昂技术,0.31,,,27.43,0.39,2418.75,,,11-13
96,002880,卫光生物,0.88,,1.67,30.54,1.43,7144.53,,,11-13
97,300620,光库科技,,,0.42,378.67,0.44,1749.82,,,11-13
98,300637,扬帆新材,0.41,,2.09,29.25,0.63,3651.94,,,11-13
99,603985,恒润股份,0.69,,4.35,17.03,0.77,4117.19,,,11-13
100,300625,三雄极光,1.86,,5.27,43.46,1.59,9277.87,,,11-13
101,300663,科蓝软件,,,1.64,54.36,0.18,3147.85,,,11-13
102,688208,道通科技,,,,74.2,,5687.61,,,11-13
103,002900,哈三联,7.95,,32.29,28.09,11.85,8271.71,,,11-13
104,300630,普利制药,0.18,,2.01,8.98,0.41,1532.58,,,11-13
105,603387,基蛋生物,,,1.56,77.01,0.92,2196.03,,,11-13
106,300670,大烨智能,0.04,,1.01,3.69,0.02,46.97,,,11-13
107,603970,中农立华,0.69,,2.74,27.65,1.37,5546.2,,,11-13
108,002879,长缆科技,0.55,,4.97,15.5,0.77,5099.28,,,11-13
109,300636,同和药业,,,,19.61,,802.83,,,11-13
110,603079,圣达生物,,,,31.73,4.77,5236.02,,,11-13
111,002886,沃特股份,0.51,,,46.31,-0.3,1624.74,,,11-13
112,300662,科锐国际,,,,45.64,,3117.53,,,11-13
113,601326,秦港股份,0.32,28.0,,15.91,0.51,138466.13,27.75,,11-13
114,002893,华通热力,,,,110.95,,2392.57,,,11-13
115,300701,森霸传感,0.41,,1.67,36.12,0.57,2369.8,,,11-13
116,603711,香飘飘,,,,38.28,,17018.09,,,11-13
117,603063,禾望电气,,,38.25,36.56,1.63,12497.74,,,11-13
118,300635,中达安,0.59,,2.45,26.87,-0.68,3235.81,,,11-13
119,002866,传艺科技,,,1.44,15.58,,1752.72,,,11-13
120,603978,深圳新星,1.17,,4.9,27.15,2.22,7028.23,,,11-13
121,300621,维业股份,0.66,,2.05,32.86,-0.36,3952.7,,,11-13
122,603619,中曼石油,,,4.08,12.26,1.4,5351.59,,,11-13
123,603938,三孚股份,0.2,,2.38,9.04,0.73,2305.86,,,11-13
124,300609,汇纳科技,0.27,,1.49,31.25,0.1,1865.28,,,11-13
125,300626,华瑞股份,0.24,,2.14,13.24,0.35,1802.01,,,11-13
126,300695,兆丰股份,0.7,,6.1,12.14,1.69,3490.98,,,11-13
127,300708,聚灿光电,,,1.49,0.2,-0.12,44.26,,,11-13
128,603157,拉夏贝尔,0.75,,,56.23,0.48,25990.5,,,11-13
129,300603,立昂技术,0.31,,,27.43,0.39,2418.75,,,11-13
130,002880,卫光生物,0.88,,1.67,30.54,1.43,7144.53,,,11-13
131,300620,光库科技,,,0.42,378.67,0.44,1749.82,,,11-13
132,300637,扬帆新材,0.41,,2.09,29.25,0.63,3651.94,,,11-13
133,601828,美凯龙,0.64,,,,,192050.66,,,11-06
134,601155,新城控股,,,,,,96746.13,,,10-30
135,300591,万里马,,,4.33,15.27,0.49,2027.31,,,07-03
136,300608,思特奇,0.34,,,9.65,,1493.21,,,07-03
137,603335,迪生力,0.37,,,22.96,0.16,4883.46,,,07-03
138,603679,华体科技,0.43,,2.0,36.36,0.01,2931.51,,,07-03
139,300602,飞荣达,0.5,,2.93,18.74,0.19,3784.77,,,07-03
140,300584,海辰药业,,,2.21,40.61,0.65,2559.2,,,07-03
141,603331,百达精工,0.26,,2.2,12.45,0.82,2317.96,,,07-03
142,300595,欧普康视,,,,35.99,,3008.43,,,07-03
143,603316,诚邦股份,0.23,,1.62,18.93,-0.44,3509.82,,,07-03
144,002965,祥鑫科技,0.88,,3.18,24.6,0.9,4272.04,,,07-03
145,300605,恒锋信息,,,,27.07,,1076.7,,,07-03
146,300639,凯普生物,0.33,,2.21,16.32,0.27,1972.52,,,07-03
147,300610,晨化股份,0.64,,6.3,23.38,1.45,4103.09,,,07-03
148,603856,东宏股份,0.75,,,29.49,-1.41,10227.57,,,07-03
149,300599,雄塑科技,,,1.81,22.93,0.99,7637.09,,,07-03
150,300675,建科院,,,,27.9,,1702.79,,,07-03
151,300638,广和通,,,,17.1,,682.39,,,07-03
152,300645,正元智慧,0.41,,2.81,23.09,0.18,1838.3,,,07-03
153,603488,展鹏科技,0.5,,1.32,44.93,0.51,7776.66,,,07-03
154,300497,富祥药业,0.78,,3.42,28.11,1.17,4007.94,11.81,,07-02
155,002815,崇达技术,1.21,3.42,4.79,28.4,2.06,13664.09,3.88,,07-01
156,002801,微光股份,1.22,15.09,,27.45,1.54,5371.82,14.67,,07-01
157,603958,哈森股份,0.8,12.68,2.39,39.38,0.43,12985.11,12.49,,07-01
158,603189,网达软件,0.32,,1.55,30.8,0.2,5359.3,139.21,,07-01
159,603738,泰晶科技,0.78,-6.02,3.14,27.58,0.57,3880.44,-7.0,,07-01
160,603888,新华网,0.89,-45.73,3.68,27.14,1.09,13596.96,3.44,,06-29
161,601595,上海电影,0.37,,1.23,30.86,0.31,10474.41,23.34,,06-29
162,603822,嘉澳环保,0.87,,5.47,17.29,0.77,4791.92,,,06-29
163,603515,欧普照明,0.84,,2.38,50.55,0.8,42719.34,186.44,,06-29
164,603726,朗迪集团,0.58,-28.4,,17.04,0.65,4085.65,-28.98,,06-29
165,300613,富瀚微,0.44,,0.95,52.36,0.08,1309.46,,,06-26
166,603508,思维列控,1.1,18.28,3.15,42.29,0.84,13195.86,17.82,,06-26
167,603299,苏盐井神,0.34,-8.11,,11.17,1.28,15851.65,-1.77,,06-26
168,300590,移为通信,,,,83.76,,2155.86,,,06-26
169,300494,盛天网络,1.02,52.24,1.48,84.36,0.93,9135.13,68.58,,06-26
170,002872,*ST天圣,0.82,,6.54,13.69,1.03,10998.78,,,06-26
171,300618,寒锐钴业,0.11,,2.28,5.01,0.07,996.38,,,06-26
172,002871,伟隆股份,0.71,,3.74,22.74,1.46,3632.51,,,06-26
173,603721,中广天择,,,,3.03,,438.82,,,06-26
174,603728,鸣志电器,0.24,,,16.37,0.29,5809.79,,,06-26
175,300538,同益股份,,,2.23,40.89,0.88,3179.52,56.77,,06-26
176,300588,熙菱信息,0.21,,1.54,14.73,0.02,1580.28,,,06-26
177,603879,永悦科技,0.2,,1.2,18.42,0.03,2014.39,,,06-26
178,603496,恒为科技,4.19,,,32.78,2.41,3628.4,,,06-26
179,603776,永安行,0.23,,0.76,61.54,0.21,1395.43,,,06-26
180,603717,天域生态,1.84,,,34.48,-2.03,4205.95,,,06-26
181,002786,银宝山新,0.63,-18.18,4.84,13.84,0.27,6041.46,-4.71,,06-26
182,300613,富瀚微,0.44,,0.95,52.36,0.08,1309.46,,,06-26
183,603508,思维列控,1.1,18.28,3.15,42.29,0.84,13195.86,17.82,,06-26
184,603299,苏盐井神,0.34,-8.11,,11.17,1.28,15851.65,-1.77,,06-26
185,300590,移为通信,,,,83.76,,2155.86,,,06-26
186,002872,*ST天圣,0.82,,6.54,13.69,1.03,10998.78,,,06-26
187,300494,盛天网络,1.02,52.24,1.48,84.36,0.93,9135.13,68.58,,06-26
188,300618,寒锐钴业,0.11,,2.28,5.01,0.07,996.38,,,06-26
189,601212,白银有色,0.09,-18.18,1.9,5.12,0.06,54045.24,-12.25,,06-25
190,002777,久远银海,0.75,4.17,3.06,26.26,0.93,4499.78,4.23,,06-25
191,601020,华钰矿业,1.66,,,51.72,2.53,33196.63,72.49,,06-25
192,300493,润欣科技,0.48,,2.41,22.31,0.16,4361.21,13.01,,06-25
193,002782,可立克,0.53,-0.6,2.81,20.77,0.53,6745.15,0.41,,06-25
194,603996,ST中新,1.08,89.47,,34.55,0.73,16158.5,90.28,,06-25
195,603696,安记食品,0.7,-38.6,2.69,29.86,0.84,6289.12,13.18,,06-25
196,603866,桃李面包,0.53,-45.36,,35.03,1.67,21515.86,47.55,,06-25
197,603800,道森股份,0.48,-0.63,2.27,23.07,0.42,7440.9,-1.28,,06-25
198,300492,山鼎设计,0.57,9.62,1.85,34.35,0.55,3537.2,9.64,,06-25
199,002781,奇信股份,0.67,8.06,3.27,22.86,0.45,12086.6,11.87,,06-25
200,002780,三夫户外,0.56,-16.42,,20.44,0.74,2778.37,-17.44,,06-25
201,300496,中科创达,0.72,,2.33,36.39,0.57,5377.03,723.63,,06-25
202,603999,读者传媒,0.81,0.0,,20.78,0.99,14575.72,4.12,,06-25
203,300490,华自科技,0.55,44.74,3.27,18.1,0.57,4105.65,45.34,,06-25
204,002779,中坚科技,0.72,-11.11,,24.36,0.74,4772.87,-10.9,,06-25
205,300495,美尚生态,1.41,68.17,4.21,40.33,0.6,7062.98,67.95,,06-25
206,002785,万里石,0.23,-34.29,,7.61,-0.07,3375.02,-36.57,,06-25
207,603398,邦宝益智,0.68,-2.86,,39.57,0.81,4850.84,19.87,,06-25
208,002808,恒久科技,0.38,-27.13,2.18,17.29,0.41,3454.9,-24.38,,06-25
209,603936,博敏电子,0.58,39.47,3.09,20.86,1.35,7318.82,42.61,,06-25
210,002778,高科石化,0.68,1.49,4.5,16.44,0.45,4568.03,10.24,,06-25
211,002783,凯龙股份,1.68,-0.59,,21.44,2.89,10534.74,-0.62,,06-25
212,603778,乾景园林,1.04,15.56,4.8,24.2,-0.41,6212.18,21.76,,06-25
213,603421,鼎信通讯,0.5,,0.8,98.56,0.4,19594.93,220.16,,06-23
214,603028,赛福天,0.28,7.69,1.9,16.18,0.31,4707.97,15.82,,06-23
215,603501,韦尔股份,1.96,,,39.11,-0.63,8629.91,,,06-19
216,603586,金麒麟,0.74,,2.91,33.07,1.25,10688.07,,,06-19
217,603320,迪贝电气,0.48,-12.73,2.43,21.84,0.94,3591.75,-12.08,,06-19
218,603200,上海洗霸,0.61,,3.35,20.91,0.39,3304.02,,,06-19
219,002902,铭普光磁,0.58,,3.59,25.26,0.37,6044.31,,,06-19
220,300585,奥联电子,0.16,,1.93,9.13,0.48,985.56,,,06-19
221,603926,铁流股份,0.87,,3.35,27.8,1.32,7820.75,,,06-19
222,603139,康惠制药,0.61,,,21.26,0.24,4039.85,,,06-19
223,300540,深冷股份,0.77,57.14,2.07,57.24,0.56,4605.45,55.87,,06-19
224,300612,宣亚国际,0.19,,1.71,11.53,0.0,834.95,,,06-19
225,300510,金冠股份,0.63,117.24,2.45,29.41,0.5,3410.44,123.25,,06-19
226,002860,星帅尔,0.44,,2.73,15.94,-0.02,2435.7,,,06-19
227,300601,康泰生物,0.03,,1.21,2.69,0.01,1144.8,,,06-19
228,002795,永和智控,0.57,,,30.28,0.54,4292.01,46.4,,06-18
229,603861,白云电器,0.38,-40.1,2.84,14.24,0.34,13832.67,2.34,,06-17
230,300511,雪榕生物,0.64,8.47,3.28,20.87,1.0,7233.25,8.2,,06-17
231,002796,世嘉科技,0.67,81.08,,27.08,0.72,4001.05,82.08,,06-17
232,300589,江龙船艇,,,,29.37,,1239.02,,,06-12
233,002859,洁美科技,,,,33.35,0.68,3127.02,,,06-12
234,300521,爱司凯,0.62,,1.85,46.32,0.15,3690.5,27.81,,06-12
235,002870,香山股份,0.85,,2.07,35.67,1.35,7091.99,,,06-12
236,300508,维宏股份,0.76,15.15,1.86,51.09,0.69,3415.04,21.71,,06-12
237,603058,永吉股份,0.49,,,21.92,0.78,9253.59,,,06-12
238,300507,苏奥传感,0.81,10.96,3.0,30.56,0.59,4068.54,11.67,,06-12
239,603855,华荣股份,0.74,,2.45,37.13,-0.23,17151.05,,,06-12
240,300521,爱司凯,0.62,,1.85,46.32,0.15,3690.5,27.81,,06-12
241,300508,维宏股份,0.76,15.15,1.86,51.09,0.69,3415.04,21.71,,06-12
242,002870,香山股份,0.85,,2.07,35.67,1.35,7091.99,,,06-12
243,603029,天鹅股份,0.69,-6.76,,13.56,0.13,4813.63,-7.21,,06-11
244,603027,千禾味业,0.52,,2.52,22.33,0.53,6189.46,31.54,,06-11
245,002770,科迪乳业,0.41,115.79,,20.12,0.1,8400.17,157.99,,06-10
246,603223,恒通股份,0.61,8.93,,24.29,1.19,5529.32,9.26,,06-10
247,300481,濮阳惠成,0.77,42.59,2.62,33.86,0.71,4598.81,46.96,,06-10
248,300486,东杰智能,0.48,-4.0,2.7,19.51,0.1,4991.3,7.21,,06-10
249,002775,文科园林,0.97,2.11,4.1,26.8,-0.85,8719.79,7.93,,06-10
250,603117,万林物流,0.29,70.59,2.13,14.6,0.44,10138.46,75.41,,06-10
251,002769,普路通,0.84,-10.64,,17.8,-1.02,4660.46,-5.58,,06-10
252,300480,光力科技,0.64,3.23,3.03,22.83,0.1,4444.32,14.63,,06-10
253,300485,赛升药业,1.47,44.12,4.0,43.9,1.69,13256.67,56.59,,06-10
254,603116,红蜻蜓,0.85,7.59,,29.12,0.27,29640.28,7.0,,06-10
255,603589,口子窖,0.84,15.07,,31.62,0.78,45597.33,14.95,,06-10
256,002768,国恩股份,0.76,24.59,,24.77,0.71,4549.59,24.97,,06-10
257,002773,康弘药业,0.51,17.88,3.03,20.21,0.78,20274.56,22.86,,06-10
258,300489,中飞股份,0.94,-3.48,5.01,20.73,1.37,3202.01,14.97,,06-10
259,002772,众兴菌业,0.59,,3.13,22.78,0.85,6399.17,46.85,,06-10
260,300483,沃施股份,0.75,-1.32,4.14,20.55,0.49,3288.51,14.35,,06-10
261,300488,恒锋工具,1.35,3.05,4.49,35.46,1.59,6759.14,3.13,,06-10
262,603838,四通股份,0.44,-26.67,2.8,17.23,0.58,4433.1,-16.24,,06-10
263,002771,真视通,0.98,16.67,3.13,36.04,0.53,5891.78,16.42,,06-10
264,300482,万孚生物,0.57,,2.76,23.18,1.13,3790.85,19.69,,06-10
265,300487,蓝晓科技,0.92,16.46,4.73,21.63,0.85,5548.15,17.25,,06-10
266,002776,柏堡龙,1.15,40.24,3.76,36.08,0.56,9033.44,54.91,,06-10
267,603979,金诚信,1.14,70.15,,31.35,0.5,32024.8,69.58,,06-10
268,601211,国泰君安,0.43,-25.86,5.2,8.41,-1.09,248996.51,-8.08,,06-10
269,603085,天成自控,0.38,-15.56,2.17,19.0,0.4,2820.75,-16.78,,06-10
270,600936,广西广电,0.28,154.55,,31.85,0.72,33598.06,171.36,,06-09
271,601163,三角轮胎,1.04,,4.52,23.3,1.79,62238.38,,,06-08
272,300519,新光药业,0.95,,2.36,47.18,0.9,5683.77,21.31,,06-08
273,603528,多伦科技,0.49,63.78,,41.26,1.08,7534.93,63.79,,06-08
274,603798,康普顿,0.67,15.52,,28.5,0.65,5062.48,16.78,,06-08
275,603929,亚翔集成,0.3,66.67,2.6,12.06,0.86,4737.64,64.74,,06-08
276,300665,飞鹿股份,0.56,,2.48,25.62,0.71,2836.44,2.61,,06-08
277,603229,奥翔药业,0.09,,,24.91,-0.14,229.39,,,06-05
278,002882,金龙羽,,,,15.91,-0.28,6728.21,,,06-05
279,300512,中亚股份,0.73,,2.5,34.43,0.65,7428.4,6.94,,06-05
280,603680,今创集团,0.86,,,26.88,0.49,30796.91,,,06-05
281,002868,绿康生化,0.48,,1.74,30.92,0.68,4324.06,,,06-05
282,603826,坤彩科技,0.13,,0.59,24.76,,3536.36,,,06-05
283,300474,景嘉微,0.6,,1.57,46.28,0.18,6041.39,12.35,,06-05
284,603269,海鸥股份,0.64,,4.44,15.52,-0.91,3799.7,,,06-05
285,300517,海波重科,0.43,38.71,2.93,15.98,1.44,3321.57,37.42,,06-05
286,300629,新劲刚,0.41,,2.34,19.17,0.19,2048.87,-5.76,,06-05
287,603197,保隆科技,0.61,,4.38,14.9,0.5,5213.01,,,06-05
288,300583,赛托生物,,,,-12.06,,-149.3,,,06-05
289,603232,格尔软件,0.69,,2.78,27.6,0.46,2683.08,,,06-05
290,603069,海汽集团,0.25,19.05,,13.56,0.9,6008.8,22.21,,06-03
291,603843,正平股份,0.3,-3.23,2.32,13.96,1.05,5480.79,1.43,,06-03
292,603779,ST威龙,0.57,-26.92,2.78,22.67,0.81,8497.54,-27.08,,06-03
293,300502,新易盛,1.13,18.95,4.46,29.16,0.79,6574.77,25.06,,06-01
294,002793,东音股份,0.72,,2.74,30.03,0.44,5366.62,65.02,,06-01
295,300823,建科机械,0.98,,3.05,38.28,0.51,6469.46,,,05-29
296,603041,美思德,0.83,,,36.6,0.77,6245.58,,,05-29
297,300756,中山金马,1.04,,2.61,103.16,8.55,1760.21,,,05-29
298,603113,金能科技,0.15,,2.63,5.9,0.45,9016.95,,,05-29
299,002878,元隆雅图,0.86,,,42.89,1.59,4380.75,,,05-29
300,603906,龙蟠科技,0.26,,0.74,56.62,0.11,4085.12,,,05-29
301,300823,建科机械,0.98,,3.05,38.28,0.51,6469.46,,,05-29
302,603041,美思德,0.83,,,36.6,0.77,6245.58,,,05-29
303,300756,中山金马,1.04,,2.61,103.16,8.55,1760.21,,,05-29
304,002767,先锋电子,0.81,6.58,3.04,28.16,0.69,6042.8,6.6,,05-26
305,300471,厚普股份,1.82,35.9,5.4,39.44,3.87,10271.45,39.68,,05-26
306,300473,德尔股份,1.65,,7.08,25.77,1.78,12339.4,4.8,,05-25
307,002761,多喜爱,0.9,30.43,3.38,30.57,0.75,8067.67,30.8,,05-25
308,601968,宝钢包装,0.17,,,8.48,,10729.72,,,05-25
309,300478,杭州高新,0.76,13.43,3.3,26.02,0.3,3802.27,14.2,,05-25
310,300472,新元科技,0.62,31.91,2.66,26.06,0.47,3110.43,31.03,,05-25
311,002760,凤形股份,0.68,-6.85,,15.12,0.92,4508.1,-3.32,,05-25
312,603616,韩建河山,0.4,-34.12,2.73,15.67,0.63,4360.49,-33.11,,05-25
313,300477,合纵科技,0.85,,3.43,27.54,1.44,6953.56,26.15,,05-25
314,002766,*ST索菱,0.49,-19.67,3.39,15.29,0.56,6669.33,-13.66,,05-25
315,300476,胜宏科技,0.7,,4.03,19.14,1.62,7749.7,30.56,,05-25
316,002765,蓝黛传动,0.49,-30.0,2.98,17.73,0.31,7578.89,-30.69,,05-25
317,601985,中国核电,0.26,,,13.04,1.08,210917.96,-0.81,,05-25
318,300470,中密控股,1.82,49.18,5.0,43.85,0.81,7284.91,48.75,,05-25
319,300475,聚隆科技,0.64,30.61,2.37,31.22,1.47,9607.89,31.3,,05-25
320,002763,汇洁股份,0.62,-3.13,3.29,20.8,0.92,10056.38,-3.61,,05-25
321,300464,星徽精密,0.68,33.33,3.35,21.03,0.75,4215.55,36.75,,05-25
322,601368,绿城水务,0.3,19.91,1.95,16.55,0.72,17840.45,19.9,,05-25
323,300469,信息发展,0.49,14.45,1.82,31.26,0.69,2460.25,14.45,,05-25
324,002762,金发拉比,1.35,40.63,,35.12,0.97,6901.72,40.29,,05-25
325,300479,神思电子,0.62,14.81,2.11,33.51,0.47,3707.51,13.49,,05-25
326,603066,音飞储存,0.72,40.74,3.81,20.93,0.68,5413.42,40.64,,05-25
327,603050,科林电气,0.99,,4.54,24.58,0.77,5880.2,,,05-22
328,603758,秦安股份,0.28,,,17.71,0.62,9598.21,,,05-22
329,002906,华阳集团,,,,15.96,,28426.08,,,05-22
330,688398,赛特新材,0.38,,2.23,17.95,0.7,2239.61,,,05-22
331,603803,瑞斯康达,0.56,,4.67,12.54,0.3,11882.25,,,05-15
332,603096,新经典,,,,19.9,0.16,4803.97,,,05-15
333,002862,实丰文化,,,,51.95,0.21,3180.2,,,05-15
334,603198,迎驾贡酒,0.65,4.84,2.75,26.02,0.87,46594.58,4.02,,05-11
335,300462,华铭智能,0.98,-3.92,3.36,33.87,1.19,5082.8,42.23,,05-11
336,300467,迅游科技,1.03,51.47,3.23,37.9,1.51,3090.94,52.45,,05-11
337,603026,石大胜华,0.79,2.6,5.43,15.56,0.48,11945.4,2.17,,05-11
338,300466,赛摩电气,0.64,6.67,3.31,21.29,-0.12,3826.26,6.82,,05-11
339,002759,天际股份,0.7,20.69,2.65,29.54,0.98,5010.15,19.82,,05-11
340,603669,灵康药业,0.49,,1.21,52.48,0.73,9517.35,70.7,,05-11
341,300465,高伟达,0.53,3.92,2.36,25.11,0.72,5266.83,2.83,,05-11
342,603885,吉祥航空,0.46,-58.56,,18.16,0.79,22953.39,-56.03,,05-11
343,002758,华通医药,1.01,-15.13,5.27,21.15,1.34,4235.93,-3.96,,05-11
344,603108,润达医疗,0.83,1.67,4.82,18.88,0.55,5879.47,7.89,,05-11
345,603023,威帝股份,1.02,-10.53,3.88,30.36,0.69,6140.04,-10.29,,05-11
346,603598,引力传媒,0.44,10.0,2.04,24.28,0.14,4430.11,10.07,,05-11
347,603918,金桥信息,0.71,2.9,,24.47,0.21,4653.43,2.57,,05-11
348,002757,南兴股份,0.5,-23.61,,19.32,0.78,4119.59,-23.61,,05-11
349,603300,华铁应急,0.47,4.44,3.29,15.34,0.34,7129.23,14.75,,05-11
